T,basis,m_type,rho,phi,batches,iterations_per_batch,K,valid_replications,size_5,size_5_error_abs,mean,mean_error_abs,var,var_error_abs,q95,q95_error_abs,ks_stat,ks_p,smoothness,dimension,lower_bound,selected_K,upper_bound,bound_region
300,legendre,rough,0.99,0.5,2,5,2,10,0.0,0.05,0.9852228807957703,0.01477711920422975,1.1071082892890949,0.8928917107109051,2.788290862446593,1.0531679582475308,0.23186858661081924,0.5785832683547805,2.0,1.0,4.161791450287817,7,17.320508075688775,below_lower_bound
300,legendre,rough,0.99,0.5,2,5,6,10,0.1,0.05,1.2664821639040302,0.26648216390403023,2.2782776902788138,0.27827769027881377,4.018362204863346,0.17690338416922158,0.25334719853716303,0.46741950699155677,2.0,1.0,4.161791450287817,7,17.320508075688775,inside_window
300,legendre,rough,0.99,0.5,2,5,10,10,0.1,0.05,1.6968539718034077,0.6968539718034077,2.2921346078621534,0.2921346078621534,4.00770198049982,0.16624315980569593,0.3600123925714951,0.11473578848103116,2.0,1.0,4.161791450287817,7,17.320508075688775,inside_window
300,legendre,rough,0.99,0.5,2,5,30,10,0.1,0.05,1.2696546918319889,0.26965469183198887,2.395836961414597,0.3958369614145969,3.9101671309928765,0.06870831029875246,0.1946794180507248,0.775925147698777,2.0,1.0,4.161791450287817,7,17.320508075688775,above_upper_bound
