date,equity_premium,market_return,risk_free,dp,dy,ep,de,bm,tbl,lty,ntis,infl,ltr,corpr,svar,dfy,tms,dfr
1910-01-31,,,0.003410388132422926,-3.1258680771773752,-3.147458709769743,-2.5882850042418353,-0.53758307293554,,,,,,,,0.0022565499667800007,,,
1910-02-28,,,0.0031447331585314625,-3.0838666152882444,-3.120234259459119,-2.55522314820546,-0.5286434670827844,,,,,,,,0.0018189784394,,,
1910-03-31,,,0.0029159747087915923,-3.102655812863734,-3.078264359739575,-2.582931353955613,-0.5197244589081207,,,,,,,,0.0008332212282399999,,,
1910-04-30,,,0.002960250537773502,-3.0726933146901194,-3.0970847678142785,-2.5618676909241285,-0.5108256237659907,,,,,,,,0.00169382390065,,,
1910-05-31,,,0.0031447331585314625,-3.050555242905466,-3.0671531343145038,-2.5486087007806053,-0.5019465421248608,,,,,,,,0.00136477001251,,,
1910-06-30,,,0.0031447331585314625,-2.995732273553991,-3.0450455870944966,-2.502645474125382,-0.493086799428609,,,,,,,,0.0027949308463900003,,,
1910-07-31,,,0.0032701813406468753,-2.9383809770825255,-2.990252807789365,-2.4541349911212467,-0.4842459859612787,,,,,,,,0.0032866343625399994,,,
1910-08-31,,,0.003609629362841522,-2.9569462485188343,-2.9329313723149606,-2.4815225518037596,-0.4754236967150747,,,,,,,,0.0015867082842400005,,,
1910-09-30,,,0.0036465258869931142,-2.9582829635123753,-2.951526181049495,-2.49166343225088,-0.46661953126149497,,,,,,,,0.0006869296776399999,,,
1910-10-31,,,0.0037203189352962985,-2.997880502092281,-2.952892114877499,-2.5400474084668003,-0.4578330936254803,,,,,,,,0.0007413731704199999,,,
1910-11-30,,,0.003742456849787253,-2.991445021542371,-2.9925185589508954,-2.5423810293798903,-0.4490639921624807,,,,,,,,0.0011607905155,,,
1910-12-31,,,0.003698181020805343,-2.9577873419898677,-2.9861116755670087,-2.517475502551535,-0.4403118394383326,,,,,,,,0.0006830646460600002,,,
1911-01-31,,,0.003078319415058597,-2.9818059638557965,-2.9577873419898677,-2.5576513494791446,-0.42415461437665175,,,,,,,,0.00056673546969,,,
1911-02-28,,,0.0025839059914272637,-2.998918680923399,-2.9818059638557965,-2.5910451279306947,-0.4078735529927044,,,,,,,,0.0006225479503599999,,,
1911-03-31,,,0.002635561125239492,-2.987185212975533,-2.998918680923399,-2.596006062114845,-0.39117915086068783,,,,,,,,0.0006389758539,,,
1911-04-30,,,0.002517492247954398,-2.9828841310761423,-2.987185212975533,-2.608682823993514,-0.3742013070826284,,,,,,,,0.0002818355837,,,
1911-05-31,,,0.0023330096271964376,-3.0042069005449634,-2.9828841310761423,-2.647127782976249,-0.3570791175687145,,,,,,,,0.00063220533713,,,
1911-06-30,,,0.0023108717127054827,-3.0240508937432358,-3.0042069005449634,-2.6845437534268686,-0.33950714031636703,,,,,,,,0.00029245623851,,,
1911-07-31,,,0.002355147541687393,-3.0199058100880674,-3.0240508937432358,-2.6982849526112216,-0.3216208574768457,,,,,,,,0.00031949161184999995,,,
1911-08-31,,,0.002428940589990577,-2.970959870546406,-3.0199058100880674,-2.6673939782275307,-0.3035658923188755,,,,,,,,0.0013782882459300002,,,
1911-09-30,,,0.002731492088033632,-2.9148913750704835,-2.970959870546406,-2.629872420038186,-0.28501895503229724,,,,,,,,0.00104690417499,,,
1911-10-31,,,0.002982388452264458,-2.920641822198921,-2.9148913750704835,-2.654520304271087,-0.26612151792783373,,,,,,,,0.00052626183978,,,
1911-11-30,,,0.002856940270149045,-2.959994848405078,-2.920641822198921,-2.712968560882876,-0.2470262875222019,,,,,,,,0.00105786792299,,,
1911-12-31,,,0.0025470094672756715,-2.9643952955499,-2.959994848405078,-2.737005453354239,-0.22738984219566083,,,,,,,,0.00042000353838000004,,,
1912-01-31,,,0.0030488021957373237,-2.9637917076822555,-2.9626946148678823,-2.7226296508653673,-0.24116205681688796,,,,,,,,0.00048237880149,,,
1912-02-29,,,0.002517492247954398,-2.9530712630960063,-2.961881892778161,-2.6987462720595627,-0.2543249910364435,,,,,,,,0.00016108618663,,,
1912-03-31,,,0.002406802675499622,-2.97973193220755,-2.951376706452425,-2.712090610639215,-0.267641321568335,,,,,,,,0.00041378410728000004,,,
1912-04-30,,,0.002731492088033632,-3.0087467309652816,-2.978040242229145,-2.7280082106468537,-0.2807385203184275,,,,,,,,0.00052669082424,,,
1912-05-31,,,0.0026945955638820397,-3.005803697333601,-3.0068469942461786,-2.7125488224882037,-0.29325487484539725,,,,,,,,0.00075402081896,,,
1912-06-30,,,0.002731492088033632,-3.004118066930265,-3.004118066930265,-2.6981825541691333,-0.30593551276113135,,,,,,,,0.00044159244834000004,,,
1912-07-31,,,0.002591285296257582,-3.0034785700086264,-3.0024352730960486,-2.6850630527732005,-0.31841551723542627,,,,,,,,0.0005500493178199999,,,
1912-08-31,,,0.0029750091474341385,-3.024270190348629,-3.001588805666704,-2.6939301760278984,-0.33034001432073024,,,,,,,,0.00033223570667999995,,,
1912-09-30,,,0.003329215779289423,-3.027677287675896,-3.022593392638624,-2.685239336120687,-0.34243795155520923,,,,,,,,0.00042973458493,,,
1912-10-31,,,0.003742456849787253,-3.023972839360048,-3.02600329691043,-2.6696213116775596,-0.3543515276824884,,,,,,,,0.0007144112741399998,,,
1912-11-30,,,0.0040154911285090345,-3.010851128378811,-3.022092943245059,-2.645118828907527,-0.36573229947128383,,,,,,,,0.00074583069574,,,
1912-12-31,,,0.003860525727072348,-2.972548938098334,-3.0091830712781142,-2.5952547069568657,-0.377294231141468,,,,,,,,0.0009024807296700001,,,
1913-01-31,,,0.0040671462623212635,-2.9639835752394106,-2.972548938098334,-2.5950095757136613,-0.36897399952574933,,,,,,,,0.00120075390792,,,
1913-02-28,,,0.0031890089875133724,-2.9278548511509053,-2.9639835752394106,-2.567416165648523,-0.3604386855023819,,,,,0.0,,,0.00075332561745,,,
1913-03-31,,,0.0032554227309862386,-2.908720896564361,-2.9278548511509053,-2.5567444734071834,-0.3519764231571782,,,,,0.0,,,0.0007565929602999999,,,
1913-04-30,,,0.0038900429463936213,-2.907583886777286,-2.908720896564361,-2.5641419474410427,-0.3434419393362432,,,,,0.0,,,0.00072407459204,,,
1913-05-31,,,0.0037129396304659795,-2.879900458028869,-2.907583886777286,-2.545215531981752,-0.3346849260471171,,,,,-0.010204081632653184,,,0.0005819011839600002,,,
1913-06-30,,,0.0035874914483505667,-2.8282993292537872,-2.879900458028869,-2.5022983924998696,-0.32600093675391756,,,,,0.01030927835051565,,,0.0026204890637,,,
1913-07-31,,,0.003978594604357442,-2.841755189769179,-2.8282993292537872,-2.5245143150758533,-0.31724087469332535,,,,,0.010204081632652962,,,0.00055587762969,,,
1913-08-31,,,0.004096663481642537,-2.8681356164492824,-2.841755189769179,-2.5598852785045145,-0.308250337944768,,,,,0.0,,,0.0005558541033200001,,,
1913-09-30,,,0.0040671462623212635,-2.8775585365837877,-2.8681356164492824,-2.578225846912032,-0.29933268967175614,,,,,0.010101010101010166,,,0.00067673025646,,,
1913-10-31,,,0.003926939470545214,-2.845393762613087,-2.8775585365837877,-2.555058961758554,-0.2903348008545331,,,,,0.0,,,0.0010866135525999998,,,
1913-11-30,,,0.003816249898090438,-2.819641266510673,-2.845393762613087,-2.538543321935907,-0.2810979445747658,,,,,0.010000000000000009,,,0.00045064284555000004,,,
1913-12-31,,,0.003742456849787253,-2.818398258271075,-2.819641266510673,-2.5464645427874335,-0.27193371548364176,,,,,-0.00990099009900991,,,0.0007124876931000001,,,
1914-01-31,,,0.0038383878125813936,-2.86909435944888,-2.8288695581383707,-2.601400194614512,-0.26769416483436786,,,,,0.0,,,0.00073060859864,,,
1914-02-28,,,0.002982388452264458,-2.8927330340818447,-2.879676468779417,-2.6292237625374297,-0.263509271544415,,,,,-0.010000000000000009,,,0.00040463250620999995,,,
1914-03-31,,,0.0024805957238028063,-2.884380128227898,-2.9034283231985922,-2.6253298684504442,-0.2590502597774538,,,,,0.0,,,0.0006693024678400002,,,
1914-04-30,,,0.002473216418972487,-2.870858943672583,-2.8951910443321136,-2.616385259891126,-0.25447368378145685,,,,,-0.010101010101010055,,,0.00084835642289,,,
1914-05-31,,,0.0023994233706693038,-2.887926768903098,-2.881788014204773,-2.6379807979004077,-0.24994597100269023,,,,,0.010204081632652962,,,0.0005425669255900001,,,
1914-06-30,,,0.002502733638293761,-2.894068619777491,-2.898976605089683,-2.648946161744506,-0.24512245803298494,,,,,0.0,,,0.0006419687818199999,,,
1914-07-31,,,0.002487975028633124,-2.8483005439754776,-2.905241920375616,-2.608134167274251,-0.24016637670122654,,,,,0.010101010101010166,,,0.00517711463983,,,
1914-08-31,,,0.0029159747087915923,-2.8596000992294113,-2.8596000992294113,-2.624348330952256,-0.23525176827715522,,,,,0.020000000000000018,,,0.0,,,
1914-09-30,,,0.004318042626552089,-2.871028795053034,-2.871028795053034,-2.641012364451062,-0.23001643060197174,,,,,0.0,,,0.0,,,
1914-10-31,,,0.004583697600443552,-2.88258961745411,-2.88258961745411,-2.6579588005748063,-0.22463081687930353,,,,,-0.009803921568627416,,,0.0,,,
1914-11-30,,,0.004391835674855273,-2.894285657217301,-2.894285657217301,-2.6750083939009173,-0.21927726331638375,,,,,0.00990099009900991,,,0.0,,,
1914-12-31,,,0.003698181020805343,-2.862200880929468,-2.906120114864304,-2.648626780631409,-0.21357410029805912,,,,,-0.009803921568627416,,,0.0025860082099700005,,,
1915-01-31,,,0.002849560965318726,-2.8778304095450227,-2.860297930783382,-2.6100697927420065,-0.26776061680301655,,,,,0.0,,,0.0014435327534400003,,,
1915-02-28,,,0.0024805957238028063,-2.862234756842004,-2.8756939102160084,-2.5435008140540534,-0.31873394278795064,,,,,-0.00990099009900991,,,0.00079921051702,,,
1915-03-31,,,0.002406802675499622,-2.8857588996342662,-2.86033947079729,-2.5184893892641376,-0.36726951037012845,,,,,-0.010000000000000009,,,0.00082115444621,,,
1915-04-30,,,0.0021337683967778405,-2.9564643114697082,-2.8838671989046167,-2.5430772826428685,-0.4133870288268396,,,,,0.010101010101010166,,,0.00169509751867,,,
1915-05-31,,,0.0023403889320267562,-2.9307221655177957,-2.954340416866004,-2.473649495263366,-0.4570726702544297,,,,,0.010000000000000009,,,0.004928580885120001,,,
1915-06-30,,,0.002384664761008667,-2.940095193248595,-2.9288380387239608,-2.441104027129607,-0.49899116611898775,,,,,0.0,,,0.0016801798853,,,
1915-07-31,,,0.0023330096271964376,-2.934476287603026,-2.938214609713633,-2.3954015059199683,-0.5390747816830577,,,,,0.0,,,0.00125366067737,,,
1915-08-31,,,0.002037837433983701,-2.9739356276509468,-2.9323648498684505,-2.3966983845645244,-0.5772372430864224,,,,,0.0,,,0.0018115193545599998,,,
1915-09-30,,,0.002244457969232617,-3.008515713179666,-2.9720625294680865,-2.3944370560954136,-0.6140786570842524,,,,,0.0,,,0.0009375170270400001,,,
1915-10-31,,,0.0020599753484746566,-3.0605917798268703,-3.0066461169351557,-2.411111324189897,-0.6494804556369734,,,,,0.00990099009900991,,,0.0015525521062500003,,,
1915-11-30,,,0.0020156995194927463,-3.0929046512893805,-3.058492653691652,-2.4095913125615622,-0.6833133387278186,,,,,0.009803921568627638,,,0.00099120993851,,,
1915-12-31,,,0.0018459755083954233,-3.0931543865614595,-3.091042453358316,-2.3770176877768154,-0.716136698784644,,,,,0.0,,,0.00119072799731,,,
1916-01-31,,,0.0019197685566986068,-3.0523990360026847,-3.0683483374103626,-2.301299745773382,-0.7510992902293029,,,,,0.009708737864077666,,,0.0013879740504000003,,,
1916-02-29,,,0.0019419064711895622,-3.0139405203765732,-3.0279720511808312,-2.2309724676549934,-0.7829680527215797,,,,,0.0,,,0.00112416080554,,,
1916-03-31,,,0.0019419064711895622,-2.98704600829803,-2.990312206084652,-2.1747953429371982,-0.8122506653608323,,,,,0.009615384615384581,,,0.00079426765843,,,
1916-04-30,,,0.0019419064711895622,-2.95299810619698,-2.963963128338308,-2.112393082833952,-0.8406050233630279,,,,,0.00952380952380949,,,0.00186759363084,,,
1916-05-31,,,0.0019419064711895622,-2.9520406140559423,-2.9302294986052244,-2.086152249838018,-0.8658883642179245,,,,,0.00943396226415083,,,0.00101906020452,,,
1916-06-30,,,0.0019419064711895622,-2.939642806902947,-2.9299808959912106,-2.0499657235468822,-0.8896770833560651,,,,,0.009345794392523477,,,0.0011107019991199998,,,
1916-07-31,,,0.0023108717127054827,-2.904072993261033,-2.918059235235773,-1.9921412934525509,-0.9119316998084823,,,,,0.0,,,0.00053263115259,,,
1916-08-31,,,0.002569147381766627,-2.8903072438482083,-2.8827518922037587,-1.9576998048385512,-0.932607439009657,,,,,0.0092592592592593,,,0.0010064438507100002,,,
1916-09-30,,,0.002384664761008667,-2.9096683149204012,-2.869620813791126,-1.956712082088127,-0.9529562328322743,,,,,0.0183486238532109,,,0.0007633004997899999,,,
1916-10-31,,,0.0021337683967778405,-2.919922343738598,-2.889401154703711,-1.9485187589423236,-0.9714035847962745,,,,,0.018018018018018056,,,0.0016309215576700003,,,
1916-11-30,,,0.0021337683967778405,-2.9226602372648953,-2.8998756954116938,-1.9340319059982938,-0.9886283312666018,,,,,0.017699115044247815,,,0.0008132161339100001,,,
1916-12-31,,,0.0022149407499113434,-2.8622008809294686,-2.9031861274295165,-1.8571146502721823,-1.005086230657286,,,,,0.008695652173912993,,,0.005782202750740001,,,
1917-01-31,,,0.0025248715527847166,-2.819349598844319,-2.8430987790559823,-1.8471860256791512,-0.9721635731651675,,,,,0.008620689655172376,,,0.0015012328714900005,,,
1917-02-28,,,0.0022592165788932537,-2.742352795494315,-2.800433633530284,-1.8031194310179939,-0.9392333644763213,,,,,0.025641025641025772,,,0.004515917336769999,,,
1917-03-31,,,0.0026576990397304476,-2.7544934972618265,-2.7239567734017447,-1.847188161096652,-0.9073053361651746,,,,,0.0,,,0.0014594274297400002,,,
1917-04-30,,,0.002679836954221403,-2.7212779798037943,-2.736429784824397,-1.8464448386190264,-0.874833141184768,,,,,0.050000000000000044,,,0.0015206150436500004,,,
1917-05-31,,,0.0027979058315064976,-2.668981435592405,-2.7033719572437884,-1.8266734426248856,-0.8423079929675192,,,,,0.01587301587301604,,,0.0019228125011499998,,,
1917-06-30,,,0.0032037675971740096,-2.671662803649821,-2.6515503938627254,-1.8616218716183761,-0.8100409320314447,,,,,0.015625,,,0.00084274693971,,,
1917-07-31,,,0.003329215779289423,-2.62648594220252,-2.65453040490952,-1.8486368545016076,-0.7778490877009123,,,,,-0.01538461538461533,,,0.0009443729501599999,,,
1917-08-31,,,0.0030930780247192336,-2.579462132033177,-2.609487482226675,-1.833901208789192,-0.7455609232439855,,,,,0.015625,,,0.00136556971137,,,
1917-09-30,,,0.0031742503778527365,-2.513640669103804,-2.562899876433805,-1.7994242366324862,-0.714216432471318,,,,,0.023076923076923217,,,0.0029344195462700003,,,
1917-10-31,,,0.003462043266235154,-2.4416376516246934,-2.497348258638699,-1.7594738057300863,-0.6821638458946072,,,,,0.015037593984962294,,,0.00413106024438,,,
1917-11-30,,,0.003609629362841522,-2.3384478141549505,-2.42545919114458,-1.6884749706395827,-0.6499728435153675,,,,,0.0,,,0.0055457055413300005,,,
1917-12-31,,,0.003653905191823433,-2.287986293572893,-2.322671851560783,-1.6700625342505353,-0.6179237593223579,,,,,0.014814814814814836,,,0.00887768747601,,,
1918-01-31,,,0.003698181020805343,-2.3611314321088424,-2.302585092994046,-1.7475368832508509,-0.6135945488579916,,,,,0.021897810218978186,,,0.00228545254134,,,
1918-02-28,,,0.0037498361546175717,-2.406003425326793,-2.375946517893983,-1.7968869936183398,-0.6091164317084532,,,,,0.0071428571428571175,,,0.00105697225419,,,
1918-03-31,,,0.003831008507751074,-2.4006463061702603,-2.4210413026913336,-1.7961647626959714,-0.604481543474289,,,,,-0.007092198581560294,,,0.0013539408360600002,,,
1918-04-30,,,0.003978594604357442,-2.406251867389312,-2.4159137783010487,-1.807415366300608,-0.598836501088704,,,,,0.014285714285714235,,,0.0011309040160100003,,,
1918-05-31,,,0.004000732518848398,-2.45315795147342,-2.4217560539252774,-1.8593132844873859,-0.5938446669860342,,,,,0.021126760563380254,,,0.0014640576146,,,
1918-06-30,,,0.003978594604357442,-2.470249491988027,-2.4689063084415594,-1.8815813814581024,-0.5886681105299247,,,,,0.01379310344827589,,,0.0005524910789800002,,,
1918-07-31,,,0.003978594604357442,-2.494271266719043,-2.486249833334468,-1.9109749551185506,-0.5832963116004928,,,,,0.027210884353741527,,,0.0007401048668100002,,,
1918-08-31,,,0.003978594604357442,-2.5198095214690603,-2.5105317875908235,-1.942091591515208,-0.5777179299538525,,,,,0.019867549668874274,,,0.00040993225191,,,
1918-09-30,,,0.0040228704333393536,-2.531047805785856,-2.5363388234202713,-1.9591270826600542,-0.5719207231258016,,,,,0.01948051948051943,,,0.0009023852651000001,,,
1918-10-31,,,0.0040671462623212635,-2.5894193485234873,-2.547854924102237,-2.0244908216974182,-0.5649285268260689,,,,,0.019108280254777066,,,0.0019907847605399997,,,
1918-11-30,,,0.0040671462623212635,-2.6316407319602093,-2.6065137818827875,-2.0730106513495454,-0.5586300806106635,,,,,0.018750000000000044,,,0.00238493188121,,,
1918-12-31,,,0.004045008347830308,-2.628981677626517,-2.6490324746720786,-2.0769130953264776,-0.5520685823000399,,,,,0.012269938650306678,,,0.0010893005967099998,,,
1919-01-31,,,0.003926939470545214,-2.6284387476008804,-2.6347879752795396,-2.075627169604365,-0.5528115779965154,,,0.0463,,0.0,,,0.00076581854938,0.0177,,
1919-02-28,,,0.0035136984000473824,-2.6382708369512566,-2.6344564648757856,-2.0845306111873074,-0.5537402257639492,,,0.047,,-0.018181818181818188,,,0.0006462952216999999,0.01850000000000001,,
1919-03-31,,,0.003462043266235154,-2.6741486494265287,-2.64414639912273,-2.1196479621578765,-0.5545006872686522,,,0.0473,,0.012345679012345734,,,0.00115899434378,0.01760000000000001,,
1919-04-30,,,0.003609629362841522,-2.7127693042717897,-2.680058937966262,-2.1574997279638235,-0.5552695763079665,,,0.0472,,0.018292682926829285,,,0.0005361946776099999,0.0179,,
1919-05-31,,,0.003609629362841522,-2.7857406051487774,-2.7188954495571878,-2.2295128537138558,-0.5562277514349218,,,0.0467,,0.011976047904191489,,,0.00118942732151,0.017000000000000008,,
1919-06-30,,,0.003609629362841522,-2.8181268510228357,-2.791722676826325,-2.2611118447874707,-0.5570150062353653,,,0.046900000000000004,,0.0,,,0.00303742671298,0.016399999999999998,,
1919-07-31,,,0.0037203189352962985,-2.8561989496384825,-2.824144923348399,-2.298387815058706,-0.5578111345797767,,,0.0472,,0.029585798816567976,,,0.0014470144219700001,0.016199999999999992,,
1919-08-31,,,0.0036465258869931142,-2.7927684217461475,-2.8624375019819586,-2.2339680907090385,-0.558800331037109,,,0.0478,,0.017241379310344973,,,0.0060892955767700005,0.015700000000000006,,
1919-09-30,,,0.003609629362841522,-2.814521211044063,-2.7988609357453047,-2.2549054231086405,-0.5596157879354225,,,0.0473,,0.005649717514124353,,,0.0012335901182100003,0.016700000000000007,,
1919-10-31,,,0.003609629362841522,-2.870444906997341,-2.8206510714196003,-2.3100043109160744,-0.5604405960812664,,,0.0471,,0.016853932584269593,,,0.0020168627634799996,0.017999999999999995,,
1919-11-30,,,0.003609629362841522,-2.846787097743176,-2.8768000685735675,-2.2853246860610454,-0.5614624116821305,,,0.0481,,0.022099447513812098,,,0.00391999744258,0.01879999999999999,,
1919-12-31,,,0.003698181020805343,-2.8231742190278872,-2.852994208803565,-2.2608666394267534,-0.5623075796011341,,,0.049,,0.021621621621621623,,,0.002499875151549999,0.020399999999999988,,
1920-01-31,,,0.003978594604357442,-2.8162459894277356,-2.8263869214037847,-2.26240656706346,-0.5538394223642759,,0.045,0.0493,,0.021164021164021385,,,0.0013557095427400004,0.020300000000000006,0.004299999999999998,
1920-02-29,,,0.00375,-2.7329882141711868,-2.8192791671086623,-2.1880446201523625,-0.5449435940188243,,0.045,0.050499999999999996,,0.010362694300518172,,,0.006117189962949999,0.020799999999999992,0.005499999999999998,
1920-03-31,,,0.00375,-2.8042258071829638,-2.7362210780689065,-2.2680109494121536,-0.5362148577708101,,0.0475,0.0509,,0.01025641025641022,,,0.0031867118786600003,0.02049999999999999,0.0034000000000000002,
1920-04-30,,,0.003958333333333334,-2.7993625688634367,-2.8074691563964254,-2.2720107758556374,-0.5273517930077992,,0.0525,0.0528,,0.030456852791878264,,,0.00363969268374,0.021299999999999993,0.00030000000000000165,
1920-05-31,,,0.004375,-2.737576125472327,-2.802424772213252,-2.219531081133376,-0.5180450443389508,,0.055,0.0558,,0.014778325123152802,,,0.0028508208120000002,0.021400000000000002,0.0008000000000000021,
1920-06-30,,,0.004583333333333333,-2.7233176732329984,-2.740840023925201,-2.2144169778765925,-0.5089006953564061,,0.0575,0.0554,,0.014563106796116276,,,0.0009212744305800002,0.020100000000000007,-0.0021000000000000046,
1920-07-31,,,0.004791666666666666,-2.7253288355660388,-2.726592259612811,-2.2257177023543333,-0.49961113321170525,,0.0581,0.0557,,-0.004784688995215225,,,0.00141921214957,0.0218,-0.0023999999999999994,
1920-08-31,,,0.004841666666666666,-2.688441090981283,-2.7284206254685603,-2.1985807596938263,-0.4898603312874569,,0.0583,0.0567,,-0.024038461538461564,,,0.0015549462706999997,0.020900000000000002,-0.0015999999999999973,
1920-09-30,,,0.004858333333333333,-2.7266464407477127,-2.691736625610686,-2.24638011955685,-0.48026632119086277,,0.0581,0.054299999999999994,,-0.014778325123152691,,,0.001305639083,0.019200000000000002,-0.0038000000000000048,
1920-10-31,,,0.004841666666666666,-2.7312227132856677,-2.7299528718451915,-2.260707817914783,-0.47051489537088476,,0.0575,0.0508,,-0.0050000000000001155,,,0.0009409922834000002,0.0194,-0.0067000000000000046,
1920-11-30,,,0.004791666666666666,-2.6822495551574765,-2.7343446670408786,-2.221966656390678,-0.46028289876679873,,0.0575,0.0521,,-0.005025125628140614,,,0.0047878720997800005,0.021300000000000006,-0.005400000000000002,
1920-12-31,,,0.004791666666666666,-2.5917366734251868,-2.6855773452501515,-2.141535671475631,-0.4502010019495559,,0.0588,0.054000000000000006,,-0.020202020202020332,,,0.00532773842326,0.023000000000000007,-0.004799999999999992,
1921-01-31,,,0.0049,-2.6431161885614216,-2.600006064907693,-2.2392339854137626,-0.4038822031476593,,0.0567,0.052300000000000006,,-0.020618556701030855,,,0.0010438529815199999,0.02360000000000001,-0.004399999999999994,
1921-02-28,,,0.004725,-2.6441979989970803,-2.6512551913070794,-2.28991778779328,-0.35428021120380027,,0.053,0.0528,,-0.03157894736842115,,,0.00073093358423,0.023399999999999997,-0.0001999999999999988,
1921-03-31,,,0.004416666666666667,-2.6267783743287416,-2.65260477388864,-2.3253718194513953,-0.30140655487734663,0.636219640971489,0.0538,0.0527,,-0.005434782608695565,,,0.0023077059796,0.024700000000000007,-0.0011000000000000038,
1921-04-30,,,0.004483333333333333,-2.639607408522023,-2.6352564226876964,-2.395005097376137,-0.24460231114588582,0.6134656993763524,0.052000000000000005,0.0524,,-0.010928961748633892,,,0.00165624455961,0.024699999999999993,0.0003999999999999976,
1921-05-31,,,0.004333333333333333,-2.6778916005930045,-2.6479535129486984,-2.4947867583877077,-0.18310484220529677,0.6563180827886711,0.0516,0.0525,,-0.02209944751381232,,,0.0013194209059699997,0.024099999999999996,0.000899999999999998,
1921-06-30,,,0.0043,-2.6030714376918143,-2.6865141134685384,-2.4864345339660536,-0.11663690372576108,0.704163623082542,0.0499,0.0527,,-0.005649717514124131,,,0.00386382636864,0.023800000000000016,0.002799999999999997,
1921-07-31,,,0.004158333333333333,-2.608710839049479,-2.6117689454082997,-2.564566582337246,-0.04414425671223288,0.7049875676466286,0.046,0.0526,,0.005681818181818121,,,0.00176049211162,0.023599999999999996,0.006600000000000002,
1921-08-31,,,0.003833333333333333,-2.604948047579038,-2.6172748600596965,-2.6406089203066774,0.03566087272763929,0.7182238116525108,0.0475,0.052199999999999996,,0.0,,,0.00203111521613,0.025199999999999993,0.004699999999999996,
1921-09-30,,,0.003958333333333334,-2.6383011859119345,-2.6137976628560207,-2.762054388554822,0.12375320264288725,0.6781091727630839,0.0475,0.0512,,-0.011299435028248594,,,0.00177822036746,0.024100000000000003,0.003700000000000002,
1921-10-31,,,0.003958333333333334,-2.6607536891895616,-2.647229816656236,-2.882936779408647,0.22218309021908522,0.6583800027318674,0.0421,0.0483,,0.0,,,0.0010289690774,0.025,0.006200000000000004,
1921-11-30,,,0.0035083333333333334,-2.721884836646951,-2.6695473115387207,-3.055560470391379,0.3336756337444279,0.6235446313065978,0.0403,0.0464,,-0.005714285714285783,,,0.0009877030428300001,0.0228,0.006099999999999994,
1921-12-31,,,0.0033583333333333334,-2.7657720632606835,-2.730973841004147,-3.2271176297633044,0.46134556650262115,0.5965346534653466,0.039,0.0447,,-0.005747126436781436,,,0.00051063616037,0.0211,0.005699999999999997,
1922-01-31,,,0.00325,-2.755314133296146,-2.7566830589034876,-3.117048942405095,0.3617348091089493,0.5928659286592867,0.039,0.044500000000000005,,-0.023121387283237094,,,0.00105651813604,0.023600000000000003,0.005500000000000005,
1922-02-28,,,0.00325,-2.7682015770083104,-2.7465205109469863,-3.0404156008329606,0.2722140238246501,0.5640065527732273,0.0381,0.045,,0.0,,,0.0006195671504300001,0.022599999999999995,0.006899999999999996,
1922-03-31,,,0.003175,-2.7961192196499756,-2.759272946264009,-2.988010227460081,0.19189100781010526,0.5210555867490174,0.0355,0.0441,,-0.011834319526627168,,,0.0006925002204399998,0.02219999999999999,0.008600000000000003,
1922-04-30,,,0.002958333333333333,-2.846220840235694,-2.7872696043729928,-2.965027054919596,0.11880621468390207,0.5047318611987381,0.0321,0.042800000000000005,,0.0,,,0.0010940970262200002,0.019899999999999987,0.010700000000000008,
1922-05-31,,,0.002675,-2.8758932572647264,-2.837656819225476,-2.9273179202947714,0.05142466303004456,0.4852033880581408,0.0325,0.0426,,0.0,,,0.0008032827832799999,0.017600000000000005,0.010099999999999998,
1922-06-30,,,0.0027083333333333334,-2.857772829413736,-2.8671957495482414,-2.847516329246547,-0.010256500167189153,0.4993005488001721,0.0325,0.0424,,0.0,,,0.0017435654377699998,0.0189,0.009899999999999999,
1922-07-31,,,0.0027083333333333334,-2.856225817754402,-2.8491503165382017,-2.7888423081892575,-0.06738350956514483,0.4781040700669758,0.032,0.0414,,0.005988023952095967,,,0.00147608085155,0.0189,0.009399999999999999,
1922-08-31,,,0.002666666666666667,-2.8847927853583135,-2.8478797133277274,-2.7638837984085436,-0.12090898694976948,0.4604088112720778,0.0313,0.0412,,-0.011904761904761862,,,0.0009882855864100002,0.018899999999999993,0.009899999999999999,
1922-09-30,,,0.002608333333333333,-2.9020288424383773,-2.8763147369993582,-2.73150186213726,-0.17052698030111757,0.4777594728171334,0.0334,0.04190000000000001,,0.0,,,0.0013522608735899997,0.018200000000000008,0.008500000000000008,
1922-10-31,,,0.0027833333333333334,-2.915456996150018,-2.8936220675468176,-2.69843138382542,-0.21702561232459755,0.48278014774737277,0.0371,0.043,,0.0060240963855420215,,,0.00169636318121,0.018100000000000005,0.0058999999999999955,
1922-11-30,,,0.0030916666666666666,-2.8563656662304333,-2.9073179934043605,-2.595279707269371,-0.26108595896106207,0.49022715266772315,0.0366,0.0433,,0.005988023952095967,,,0.00243521122432,0.0189,0.006699999999999998,
1922-12-31,,,0.00305,-2.8458209609107907,-2.8480962747479266,-2.543540089037857,-0.30228087187293357,0.47264948558622794,0.0365,0.0432,,0.005952380952380931,,,0.0007553687186900001,0.0194,0.0067000000000000046,
1923-01-31,,,0.0030416666666666665,-2.856068039909185,-2.842493170818116,-2.522643520559883,-0.3334245193493018,0.47623935132915934,0.0366,0.0432,,-0.005917159763313529,,,0.00058040563496,0.0194,0.006600000000000002,
