T,basis,m_type,x_w_loading,rho,phi,batches,iterations_per_batch,K,valid_replications,size_5,size_5_error_abs,mean,mean_error_abs,var,var_error_abs,q95,q95_error_abs,ks_stat,ks_p,smoothness,dimension,lower_bound,selected_K,upper_bound,bound_region
500,legendre,rough,1.0,0.99,0.5,8,30,1,240,0.07083333333333333,0.02083333333333333,1.1480078505254299,0.14800785052542986,2.9453574359961303,0.9453574359961303,4.402717724837601,0.5612589041434766,0.05639616329841213,0.41482796995810955,2.0,1.0,4.728708045015879,8,22.360679774997898,below_lower_bound
500,legendre,rough,1.0,0.99,0.5,8,30,2,240,0.0625,0.012499999999999997,1.1902305070442485,0.1902305070442485,2.7382878655979614,0.7382878655979614,4.493559108059471,0.652100287365347,0.07668208712068081,0.11284247331831276,2.0,1.0,4.728708045015879,8,22.360679774997898,below_lower_bound
500,legendre,rough,1.0,0.99,0.5,8,30,4,240,0.0375,0.012500000000000004,0.9816023585930946,0.018397641406905363,1.5937947969475486,0.40620520305245145,3.5292621324496216,0.3121966882445024,0.03847978456408507,0.8556212482695964,2.0,1.0,4.728708045015879,8,22.360679774997898,below_lower_bound
500,legendre,rough,1.0,0.99,0.5,8,30,6,240,0.05416666666666667,0.004166666666666666,1.135242143338224,0.13524214333822404,3.065696498142142,1.0656964981421422,4.659279504416218,0.8178206837220938,0.0491573424672703,0.5902645077165785,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,8,30,8,240,0.09166666666666666,0.04166666666666666,1.1965397609787505,0.19653976097875048,2.5395891079671253,0.5395891079671253,4.572159127584182,0.7307003068900584,0.074647640267692,0.13101024779198644,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,8,30,12,240,0.04583333333333333,0.004166666666666673,1.0507922888209962,0.05079228882099618,1.6948830784960573,0.30511692150394265,3.658104267232591,0.18335455346153307,0.06162228365485334,0.3090669498913533,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,8,30,16,240,0.05,0.0,1.2723230279484492,0.2723230279484492,3.574093764659934,1.574093764659934,3.7214093483813517,0.1200494723127723,0.09814551141246564,0.018284266596607073,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,8,30,20,240,0.07083333333333333,0.02083333333333333,1.129554914841175,0.12955491484117498,3.0380446278256525,1.0380446278256525,4.948838575530038,1.107379754835914,0.0473819947866847,0.6364485222758287,2.0,1.0,4.728708045015879,8,22.360679774997898,inside_window
500,legendre,rough,1.0,0.99,0.5,8,30,30,240,0.07083333333333333,0.02083333333333333,1.1889591273817635,0.18895912738176346,2.6872090555317114,0.6872090555317114,4.6493680187835364,0.8079091980894124,0.08664689820659782,0.05124624444566972,2.0,1.0,4.728708045015879,8,22.360679774997898,above_upper_bound
500,legendre,rough,1.0,0.99,0.5,8,30,50,240,0.08333333333333333,0.033333333333333326,1.3143828241464208,0.3143828241464208,4.069550188873559,2.069550188873559,5.230605816923747,1.389146996229623,0.06306802981326298,0.28339645671327873,2.0,1.0,4.728708045015879,8,22.360679774997898,above_upper_bound
500,legendre,rough,1.0,0.99,0.5,8,30,100,240,0.07916666666666666,0.02916666666666666,1.2668341097322842,0.26683410973228416,2.810864589033949,0.8108645890339492,4.582879682492744,0.7414208617986202,0.09811223070394193,0.018342285444640307,2.0,1.0,4.728708045015879,8,22.360679774997898,above_upper_bound
500,legendre,rough,1.0,0.99,0.5,8,30,150,240,0.0875,0.03749999999999999,1.2579106180002513,0.2579106180002513,3.085561974521829,1.0855619745218288,5.789867964019451,1.948409143325327,0.07529670664400667,0.12497176676394361,2.0,1.0,4.728708045015879,8,22.360679774997898,above_upper_bound
